SessionID,DeviceType,Country,ReferralSource,Purchased,MaxStepOrder,Timestamp,furthest_step
session_514,Mobile,Canada,Google,0,0,2025-01-07 23:33:35,home
session_515,Desktop,UK,Social Media,0,1,2025-04-21 18:34:14,product_page
session_516,Desktop,France,Social Media,0,1,2025-05-16 23:44:20,product_page
session_517,Desktop,Australia,Email,0,0,2025-06-13 03:46:38,home
session_518,Desktop,Canada,Social Media,0,1,2025-06-09 13:56:03,product_page
session_519,Desktop,Germany,Google,1,4,2025-03-07 07:52:58,confirmation
session_52,Tablet,Canada,Social Media,0,1,2025-06-09 14:55:06,product_page
session_520,Tablet,India,Direct,0,0,2025-07-30 09:18:20,home
session_521,Desktop,Germany,Email,0,2,2025-01-14 04:27:11,cart
session_522,Tablet,Canada,Email,0,0,2025-01-25 20:47:05,home
session_523,Tablet,France,Social Media,0,1,2025-06-13 06:36:51,product_page
session_524,Tablet,India,Email,0,1,2025-05-28 15:04:06,product_page
session_525,Mobile,Canada,Email,0,1,2025-07-01 18:00:23,product_page
session_526,Tablet,USA,Google,0,1,2025-06-14 15:42:15,product_page
session_527,Tablet,UK,Google,0,1,2025-01-01 12:51:56,product_page
session_528,Desktop,Germany,Social Media,0,1,2025-07-24 09:39:44,product_page
session_529,Tablet,India,Direct,0,0,2025-01-05 04:09:50,home
session_53,Desktop,India,Email,0,0,2025-01-24 13:06:02,home
session_530,Mobile,Canada,Google,1,4,2025-08-09 21:35:17,confirmation
session_531,Desktop,USA,Google,0,1,2025-02-17 21:19:11,product_page
session_532,Tablet,UK,Email,0,0,2025-04-26 11:56:50,home
session_533,Mobile,Canada,Google,0,1,2025-03-28 22:23:06,product_page
session_534,Desktop,USA,Direct,0,2,2025-01-07 12:35:31,cart
session_535,Mobile,USA,Social Media,1,4,2025-02-04 11:13:56,confirmation
session_536,Desktop,India,Google,0,0,2025-03-12 13:16:12,home
session_537,Desktop,Canada,Google,0,1,2025-08-19 14:00:52,product_page
session_538,Desktop,UK,Social Media,0,0,2025-04-05 13:04:10,home
session_539,Desktop,India,Google,0,1,2025-06-21 11:29:46,product_page
session_54,Desktop,India,Email,0,1,2025-07-15 22:13:28,product_page
session_540,Tablet,Australia,Direct,0,1,2025-07-13 23:14:07,product_page
session_541,Desktop,Germany,Google,0,1,2025-07-29 04:15:25,product_page
session_542,Tablet,UK,Social Media,0,1,2025-02-15 11:50:36,product_page
session_543,Tablet,India,Social Media,1,4,2025-05-16 02:43:58,confirmation
session_544,Tablet,France,Direct,0,0,2025-07-01 12:49:06,home
session_545,Mobile,Australia,Google,0,1,2025-01-24 13:48:49,product_page
session_546,Mobile,Germany,Email,0,1,2025-05-14 03:03:56,product_page
session_547,Tablet,Australia,Direct,0,1,2025-02-12 17:24:20,product_page
session_548,Mobile,Canada,Social Media,1,4,2025-05-05 04:49:05,confirmation
session_549,Desktop,Canada,Direct,0,1,2025-08-13 21:59:36,product_page
session_55,Tablet,UK,Google,0,1,2025-02-18 14:01:18,product_page
session_550,Tablet,India,Social Media,0,2,2025-03-25 17:40:23,cart
session_551,Tablet,France,Email,0,1,2025-01-23 13:38:32,product_page
session_552,Tablet,Canada,Google,0,2,2025-05-04 01:13:33,cart
session_553,Tablet,Canada,Direct,0,0,2025-06-30 18:52:54,home
session_554,Desktop,UK,Google,1,4,2025-08-22 02:26:53,confirmation
session_555,Tablet,UK,Direct,0,1,2025-08-18 11:58:38,product_page
session_556,Mobile,USA,Social Media,1,4,2025-05-26 03:35:38,confirmation
session_557,Mobile,Australia,Email,0,1,2025-03-10 12:46:38,product_page
session_558,Mobile,France,Social Media,0,1,2025-01-02 14:49:53,product_page
session_559,Mobile,UK,Social Media,1,4,2025-03-18 23:26:16,confirmation
session_56,Tablet,USA,Direct,0,1,2025-03-17 06:59:07,product_page
session_560,Desktop,UK,Email,0,0,2025-08-17 11:08:26,home
session_561,Mobile,Canada,Email,0,1,2025-05-24 21:06:19,product_page
session_562,Mobile,France,Email,0,2,2025-03-11 21:45:48,cart
session_563,Desktop,USA,Email,0,1,2025-05-03 02:39:49,product_page
session_564,Tablet,USA,Direct,0,0,2025-02-09 16:23:23,home
session_565,Desktop,Canada,Social Media,0,0,2025-08-08 12:32:06,home
session_566,Mobile,UK,Google,1,4,2025-06-02 12:57:16,confirmation
session_567,Tablet,Australia,Direct,0,0,2025-08-19 00:30:56,home
session_568,Tablet,Germany,Direct,0,0,2025-03-19 05:41:02,home
session_569,Desktop,Canada,Social Media,0,1,2025-05-25 18:52:02,product_page
session_57,Mobile,Germany,Social Media,1,4,2025-06-03 13:56:17,confirmation
session_570,Desktop,France,Google,0,1,2025-08-10 06:20:35,product_page
session_571,Mobile,UK,Email,0,1,2025-05-29 22:19:36,product_page
session_572,Tablet,India,Email,1,4,2025-02-01 14:42:02,confirmation
session_573,Tablet,Germany,Email,0,1,2025-08-08 06:26:57,product_page
session_574,Mobile,Germany,Google,0,1,2025-02-06 15:54:50,product_page
session_575,Tablet,UK,Direct,0,1,2025-06-23 18:13:45,product_page
session_576,Tablet,Australia,Email,0,1,2025-03-01 22:54:44,product_page
session_577,Tablet,India,Google,1,4,2025-02-27 16:01:15,confirmation
session_578,Mobile,USA,Social Media,0,1,2025-01-27 05:59:41,product_page
session_579,Tablet,Canada,Social Media,0,2,2025-01-02 01:03:42,cart
session_58,Mobile,UK,Email,0,0,2025-02-16 17:27:17,home
session_580,Tablet,Australia,Email,0,3,2025-05-05 19:12:12,checkout
session_581,Tablet,Germany,Email,0,1,2025-05-07 22:51:01,product_page
session_582,Desktop,USA,Direct,0,0,2025-07-26 01:45:54,home
session_583,Mobile,UK,Social Media,0,1,2025-06-21 15:28:06,product_page
session_584,Tablet,India,Social Media,0,0,2025-02-09 06:15:41,home
session_585,Tablet,Germany,Direct,0,0,2025-07-10 20:12:40,home
session_586,Tablet,Australia,Email,1,4,2025-03-29 18:34:32,confirmation
session_587,Tablet,India,Google,0,1,2025-05-19 19:42:54,product_page
session_588,Tablet,France,Email,0,1,2025-07-01 18:15:57,product_page
session_589,Desktop,Canada,Email,0,1,2025-05-12 07:13:34,product_page
session_59,Desktop,Australia,Email,0,1,2025-07-10 21:44:11,product_page
session_590,Mobile,France,Email,0,1,2025-06-19 15:59:24,product_page
session_591,Desktop,France,Social Media,0,0,2025-06-08 15:17:46,home
session_592,Tablet,UK,Direct,0,0,2025-06-13 13:59:58,home
session_593,Desktop,India,Email,0,2,2025-04-03 04:40:29,cart
session_594,Desktop,Canada,Social Media,0,1,2025-02-04 04:58:04,product_page
session_595,Tablet,India,Direct,0,1,2025-06-10 10:28:59,product_page
session_596,Mobile,Germany,Email,1,4,2025-04-16 01:00:00,confirmation
session_597,Tablet,Germany,Email,0,1,2025-06-07 18:32:22,product_page
session_598,Tablet,Canada,Direct,0,1,2025-02-15 03:52:02,product_page
session_599,Tablet,Australia,Google,1,4,2025-04-07 02:12:10,confirmation
session_6,Desktop,Australia,Social Media,0,0,2025-05-07 06:16:05,home
session_60,Desktop,USA,Email,0,0,2025-05-09 13:10:09,home
session_600,Mobile,UK,Google,0,0,2025-05-22 19:18:26,home
session_601,Desktop,Germany,Google,0,2,2025-01-30 01:15:09,cart
session_602,Desktop,Australia,Google,0,0,2025-03-14 10:58:39,home
session_603,Tablet,Australia,Direct,0,1,2025-07-25 12:29:57,product_page
session_604,Tablet,Australia,Direct,0,2,2025-02-09 09:48:39,cart
session_605,Mobile,Germany,Direct,1,4,2025-08-08 07:38:53,confirmation
session_606,Tablet,Germany,Social Media,0,0,2025-03-23 03:29:28,home
session_607,Desktop,USA,Google,0,1,2025-07-29 03:34:37,product_page
session_608,Tablet,Australia,Email,1,4,2025-07-09 01:59:56,confirmation
session_609,Mobile,USA,Email,1,4,2025-01-19 02:04:14,confirmation
session_61,Desktop,Germany,Social Media,0,1,2025-03-01 18:53:35,product_page
session_610,Mobile,Australia,Email,0,0,2025-01-11 21:16:39,home
session_611,Tablet,France,Social Media,0,3,2025-02-07 03:31:03,checkout
session_612,Desktop,Canada,Social Media,1,4,2025-07-11 23:38:38,confirmation
session_613,Tablet,UK,Social Media,0,1,2025-07-26 13:33:54,product_page
session_614,Tablet,France,Email,0,1,2025-04-04 18:42:44,product_page
session_615,Desktop,Germany,Social Media,0,1,2025-03-13 22:22:07,product_page
session_616,Tablet,UK,Direct,0,0,2025-05-03 07:20:20,home
session_617,Tablet,India,Social Media,1,4,2025-01-08 04:52:39,confirmation
session_618,Tablet,India,Google,0,1,2025-02-10 07:44:23,product_page
session_619,Desktop,France,Email,0,3,2025-04-07 13:30:14,checkout
session_62,Desktop,Germany,Email,0,1,2025-08-30 13:35:34,product_page
session_620,Tablet,Canada,Email,0,1,2025-01-25 15:45:22,product_page
session_621,Desktop,Germany,Social Media,1,4,2025-08-13 23:05:03,confirmation
session_622,Mobile,Australia,Social Media,0,0,2025-02-12 13:27:47,home
session_623,Desktop,Australia,Direct,0,0,2025-08-20 07:45:54,home
session_624,Mobile,UK,Direct,0,2,2025-05-08 16:30:36,cart
session_625,Mobile,USA,Email,0,1,2025-01-24 06:06:09,product_page
session_626,Tablet,France,Social Media,0,0,2025-03-22 12:07:56,home
session_627,Tablet,UK,Social Media,0,3,2025-03-23 14:55:37,checkout
session_628,Mobile,USA,Google,0,1,2025-07-13 21:51:03,product_page
session_629,Desktop,Germany,Email,0,1,2025-03-15 03:29:41,product_page
session_63,Desktop,India,Social Media,1,4,2025-08-14 15:12:15,confirmation
session_630,Tablet,USA,Google,0,1,2025-04-16 01:11:39,product_page
session_631,Desktop,Australia,Direct,0,1,2025-03-01 07:54:56,product_page
session_632,Mobile,Australia,Google,0,0,2025-02-08 21:17:14,home
session_633,Mobile,India,Direct,1,4,2025-08-22 21:44:57,confirmation
session_634,Tablet,USA,Direct,0,0,2025-01-14 18:38:38,home
session_635,Desktop,France,Google,0,1,2025-07-26 15:56:56,product_page
session_636,Desktop,France,Direct,0,2,2025-04-16 18:57:15,cart
session_637,Mobile,UK,Email,1,4,2025-04-04 19:08:42,confirmation
session_638,Mobile,Canada,Social Media,0,1,2025-04-05 22:08:31,product_page
session_639,Desktop,Australia,Social Media,0,0,2025-08-15 05:45:30,home
session_64,Tablet,Canada,Direct,0,2,2025-01-06 22:18:14,cart
session_640,Desktop,Germany,Google,0,1,2025-04-14 21:29:30,product_page
session_641,Desktop,Germany,Google,0,1,2025-08-31 13:51:16,product_page
session_642,Tablet,Canada,Email,0,1,2025-05-12 19:31:49,product_page
session_643,Tablet,UK,Social Media,1,4,2025-02-11 14:12:03,confirmation
session_644,Tablet,France,Direct,0,2,2025-03-21 03:28:06,cart
session_645,Tablet,UK,Direct,0,1,2025-01-27 11:36:43,product_page
session_646,Mobile,India,Google,0,0,2025-06-20 00:44:57,home
session_647,Desktop,Australia,Email,0,1,2025-08-03 09:49:56,product_page
session_648,Mobile,Germany,Direct,1,4,2025-06-05 07:24:47,confirmation
session_649,Tablet,Australia,Google,0,1,2025-04-23 13:30:44,product_page
session_65,Tablet,India,Google,1,4,2025-03-05 19:49:12,confirmation
session_650,Desktop,USA,Email,0,0,2025-07-27 20:05:52,home
session_651,Tablet,USA,Social Media,0,0,2025-04-25 02:57:14,home
session_652,Mobile,USA,Social Media,0,1,2025-05-11 20:10:59,product_page
session_653,Desktop,USA,Social Media,1,4,2025-04-14 04:07:43,confirmation
session_654,Tablet,France,Social Media,0,1,2025-08-10 02:09:41,product_page
session_655,Mobile,USA,Social Media,0,1,2025-01-23 20:26:33,product_page
session_656,Tablet,UK,Google,0,0,2025-06-08 23:43:54,home
session_657,Mobile,India,Email,0,0,2025-05-06 16:16:07,home
session_658,Tablet,France,Direct,0,1,2025-02-25 09:58:01,product_page
session_659,Mobile,Australia,Social Media,0,2,2025-03-29 03:03:53,cart
session_66,Mobile,UK,Social Media,0,1,2025-03-17 04:23:43,product_page
session_660,Mobile,Canada,Google,1,4,2025-03-07 17:21:58,confirmation
session_661,Mobile,Germany,Social Media,0,0,2025-06-24 05:51:21,home
session_662,Desktop,India,Google,1,4,2025-01-13 14:38:34,confirmation
session_663,Desktop,Canada,Direct,0,2,2025-05-09 15:26:26,cart
session_664,Desktop,France,Email,0,1,2025-04-24 15:10:45,product_page
session_665,Desktop,USA,Social Media,0,0,2025-02-03 10:35:04,home
session_666,Mobile,France,Google,0,0,2025-08-16 03:40:23,home
session_667,Desktop,Canada,Google,0,2,2025-02-16 02:24:28,cart
session_668,Tablet,Canada,Google,0,1,2025-07-29 01:09:40,product_page
session_669,Desktop,Australia,Social Media,0,2,2025-08-31 23:03:05,cart
session_67,Mobile,UK,Direct,0,1,2025-05-20 22:42:31,product_page
session_670,Mobile,India,Email,1,4,2025-08-28 02:05:24,confirmation
session_671,Desktop,UK,Direct,0,0,2025-05-25 23:47:21,home
session_672,Tablet,India,Social Media,0,1,2025-02-04 23:16:36,product_page
session_673,Desktop,USA,Social Media,0,1,2025-03-21 12:18:22,product_page
session_674,Mobile,India,Social Media,1,4,2025-03-30 19:04:38,confirmation
session_675,Desktop,UK,Social Media,0,0,2025-07-09 22:56:34,home
session_676,Mobile,Canada,Google,1,4,2025-08-03 09:59:47,confirmation
session_677,Tablet,Germany,Social Media,0,1,2025-01-19 19:01:09,product_page
session_678,Tablet,UK,Direct,0,0,2025-01-18 23:01:29,home
session_679,Tablet,Australia,Social Media,1,4,2025-06-07 17:29:50,confirmation
session_68,Desktop,Germany,Social Media,1,4,2025-02-02 23:11:17,confirmation
session_680,Tablet,USA,Email,0,1,2025-01-24 08:32:46,product_page
session_681,Tablet,Australia,Google,1,4,2025-03-21 23:36:24,confirmation
session_682,Tablet,India,Email,0,0,2025-05-19 13:25:00,home
session_683,Tablet,Australia,Google,0,0,2025-01-09 00:30:22,home
session_684,Mobile,Canada,Email,0,1,2025-08-04 04:37:56,product_page
session_685,Desktop,UK,Google,0,1,2025-08-19 22:01:50,product_page
session_686,Tablet,UK,Direct,1,4,2025-07-25 15:53:30,confirmation
session_687,Desktop,India,Social Media,0,1,2025-03-25 15:25:32,product_page
session_688,Tablet,Germany,Email,1,4,2025-07-26 13:58:09,confirmation
session_689,Mobile,Germany,Direct,1,4,2025-06-04 16:44:10,confirmation
session_69,Mobile,France,Social Media,0,1,2025-08-07 15:18:08,product_page
session_690,Mobile,UK,Google,0,1,2025-05-16 11:30:44,product_page
session_691,Desktop,Australia,Google,0,0,2025-03-14 02:06:27,home
session_692,Mobile,Germany,Google,0,2,2025-05-26 20:41:13,cart
session_693,Desktop,Canada,Direct,0,1,2025-08-01 18:09:56,product_page
session_694,Mobile,USA,Direct,0,0,2025-03-14 16:13:04,home
session_695,Mobile,France,Google,1,4,2025-03-30 16:48:30,confirmation
session_696,Mobile,France,Direct,0,1,2025-01-20 17:13:33,product_page
session_697,Mobile,Australia,Email,0,1,2025-03-10 18:07:00,product_page
session_698,Tablet,Canada,Direct,0,1,2025-07-30 15:12:27,product_page
session_699,Tablet,India,Google,0,1,2025-04-20 22:41:08,product_page
session_7,Desktop,Australia,Google,0,1,2025-08-04 20:16:03,product_page
session_70,Tablet,Australia,Email,1,4,2025-02-27 02:03:59,confirmation
session_700,Desktop,Australia,Social Media,0,1,2025-04-09 14:16:04,product_page
session_701,Desktop,UK,Direct,0,1,2025-05-19 00:04:31,product_page
session_702,Mobile,USA,Google,0,1,2025-06-25 19:53:46,product_page
session_703,Tablet,France,Social Media,1,4,2025-05-21 17:00:58,confirmation
session_704,Mobile,Germany,Direct,0,1,2025-01-04 16:20:52,product_page
session_705,Mobile,Canada,Social Media,0,0,2025-07-07 10:54:24,home
session_706,Mobile,UK,Direct,1,4,2025-02-15 22:13:09,confirmation
session_707,Mobile,Australia,Google,0,1,2025-04-05 15:28:30,product_page
session_708,Tablet,France,Social Media,0,0,2025-07-04 08:37:29,home
session_709,Tablet,USA,Social Media,0,1,2025-07-07 10:53:09,product_page
session_71,Mobile,Canada,Social Media,1,4,2025-02-03 02:46:00,confirmation
session_710,Tablet,Australia,Email,0,1,2025-04-04 05:15:16,product_page
session_711,Desktop,Canada,Direct,0,0,2025-04-18 23:38:21,home
session_712,Desktop,USA,Direct,0,1,2025-07-28 08:58:02,product_page
session_713,Tablet,Germany,Social Media,0,0,2025-05-21 19:00:13,home
session_714,Desktop,Germany,Google,0,1,2025-06-22 00:23:59,product_page
session_715,Tablet,Australia,Email,1,4,2025-02-06 01:44:38,confirmation
session_716,Desktop,USA,Social Media,0,1,2025-06-15 20:09:35,product_page
session_717,Desktop,UK,Social Media,0,0,2025-01-30 03:30:03,home
session_718,Mobile,Canada,Google,0,0,2025-01-09 17:56:52,home
session_719,Tablet,Australia,Google,0,1,2025-06-28 04:20:28,product_page
session_72,Desktop,France,Direct,1,4,2025-06-14 11:02:04,confirmation
session_720,Tablet,Germany,Direct,0,1,2025-02-17 14:28:45,product_page
session_721,Desktop,USA,Direct,0,1,2025-04-21 02:03:38,product_page
session_722,Desktop,Australia,Direct,0,0,2025-02-17 07:19:18,home
session_723,Mobile,USA,Social Media,0,1,2025-02-17 14:02:20,product_page
session_724,Desktop,USA,Email,0,3,2025-01-20 11:45:49,checkout
session_725,Mobile,France,Social Media,1,4,2025-04-22 09:58:53,confirmation
session_726,Mobile,France,Social Media,0,1,2025-05-25 12:44:36,product_page
session_727,Desktop,USA,Email,0,0,2025-08-22 08:42:47,home
session_728,Mobile,USA,Google,0,1,2025-08-25 06:53:39,product_page
session_729,Desktop,Canada,Direct,0,1,2025-07-30 16:39:15,product_page
session_73,Desktop,Germany,Email,0,1,2025-01-15 00:15:21,product_page
session_730,Mobile,Australia,Email,0,0,2025-02-15 10:57:44,home
session_731,Tablet,India,Google,0,1,2025-08-16 19:13:32,product_page
session_732,Desktop,Germany,Email,0,2,2025-04-13 14:41:31,cart
session_733,Tablet,USA,Direct,0,0,2025-04-17 14:20:07,home
session_734,Mobile,Canada,Social Media,0,2,2025-06-02 07:58:29,cart
session_735,Desktop,USA,Direct,0,0,2025-06-19 21:22:52,home
session_736,Mobile,France,Social Media,0,1,2025-08-20 16:02:24,product_page
session_737,Desktop,UK,Google,0,0,2025-06-03 13:56:04,home
session_738,Desktop,India,Direct,0,1,2025-08-14 09:55:03,product_page
session_739,Mobile,India,Google,0,1,2025-02-11 08:11:11,product_page
session_74,Mobile,Germany,Google,0,1,2025-03-13 16:04:05,product_page
session_740,Tablet,India,Email,0,1,2025-06-01 20:06:48,product_page
session_741,Tablet,UK,Direct,0,0,2025-07-29 19:22:53,home
session_742,Mobile,Germany,Email,0,1,2025-06-01 09:24:51,product_page
session_743,Tablet,Australia,Google,0,2,2025-03-12 07:49:25,cart
session_744,Tablet,USA,Direct,0,1,2025-02-18 23:48:32,product_page
session_745,Desktop,Germany,Direct,0,1,2025-07-31 17:27:14,product_page
session_746,Desktop,India,Direct,0,1,2025-06-10 06:55:38,product_page
session_747,Tablet,USA,Google,0,0,2025-07-24 16:48:09,home
session_748,Desktop,USA,Email,0,2,2025-02-17 13:03:51,cart
session_749,Tablet,France,Social Media,0,0,2025-05-16 23:48:41,home
session_75,Desktop,Canada,Email,0,0,2025-03-11 08:11:01,home
session_750,Mobile,Australia,Social Media,0,1,2025-04-25 02:13:55,product_page
session_751,Mobile,Australia,Social Media,0,1,2025-03-12 16:36:17,product_page
session_752,Desktop,Australia,Google,0,1,2025-03-19 22:57:26,product_page
session_753,Desktop,France,Email,0,1,2025-03-16 08:50:42,product_page
session_754,Mobile,UK,Google,0,3,2025-03-18 12:15:11,checkout
session_755,Mobile,Germany,Social Media,0,1,2025-03-11 21:18:55,product_page
session_756,Desktop,France,Social Media,0,1,2025-05-05 06:25:29,product_page
session_757,Desktop,Canada,Google,0,1,2025-07-02 04:16:41,product_page
session_758,Tablet,USA,Social Media,0,0,2025-08-24 13:15:47,home
session_759,Mobile,USA,Social Media,0,2,2025-05-30 02:29:25,cart
session_76,Desktop,USA,Email,0,0,2025-08-24 23:07:24,home
session_760,Mobile,Australia,Email,0,0,2025-06-15 14:26:38,home
session_761,Tablet,Australia,Email,0,1,2025-02-10 23:39:33,product_page
session_762,Desktop,Canada,Google,1,4,2025-03-08 16:05:42,confirmation
session_763,Desktop,Australia,Direct,0,1,2025-04-15 19:03:37,product_page
session_764,Mobile,India,Email,0,1,2025-01-14 04:29:43,product_page
session_765,Desktop,Australia,Social Media,0,1,2025-05-07 20:20:37,product_page
session_766,Mobile,Canada,Social Media,1,4,2025-05-19 19:46:43,confirmation
