SessionID,PageType,StepOrder,Timestamp,TimeOnPage_seconds,ItemsInCart
session_3929,home,0,2025-02-09 14:01:04,58,0
session_3929,product_page,1,2025-02-09 14:03:35,151,4
session_3930,home,0,2025-07-04 11:58:51,25,0
session_3931,home,0,2025-06-29 17:30:45,140,0
session_3931,product_page,1,2025-06-29 17:32:52,127,0
session_3931,cart,2,2025-06-29 17:33:27,35,1
session_3931,checkout,3,2025-06-29 17:34:38,71,1
session_3931,confirmation,4,2025-06-29 17:37:33,175,0
session_3932,home,0,2025-02-17 10:14:23,125,0
session_3932,product_page,1,2025-02-17 10:15:04,41,0
session_3933,home,0,2025-02-02 00:25:35,160,0
session_3933,product_page,1,2025-02-02 00:26:47,72,4
session_3934,home,0,2025-05-31 14:02:39,97,0
session_3934,product_page,1,2025-05-31 14:03:18,39,0
session_3935,home,0,2025-02-24 23:18:43,39,0
session_3935,product_page,1,2025-02-24 23:19:04,21,5
session_3936,home,0,2025-04-28 06:12:43,144,0
session_3936,product_page,1,2025-04-28 06:14:14,91,0
session_3937,home,0,2025-08-26 20:01:55,134,0
session_3937,product_page,1,2025-08-26 20:03:57,122,0
session_3938,home,0,2025-08-19 17:27:16,166,0
session_3938,product_page,1,2025-08-19 17:27:46,30,0
session_3938,cart,2,2025-08-19 17:28:09,23,4
session_3938,checkout,3,2025-08-19 17:29:48,99,4
session_3938,confirmation,4,2025-08-19 17:30:55,67,0
session_3939,home,0,2025-03-21 10:37:34,42,0
session_3939,product_page,1,2025-03-21 10:38:34,60,0
session_3939,cart,2,2025-03-21 10:39:02,28,2
session_3940,home,0,2025-07-22 19:43:57,67,0
session_3940,product_page,1,2025-07-22 19:44:23,26,0
session_3941,home,0,2025-03-09 22:24:58,120,0
session_3941,product_page,1,2025-03-09 22:26:45,107,5
session_3942,home,0,2025-05-26 19:18:51,84,0
session_3942,product_page,1,2025-05-26 19:21:48,177,0
session_3942,cart,2,2025-05-26 19:23:12,84,2
session_3943,home,0,2025-04-03 21:22:29,73,0
session_3943,product_page,1,2025-04-03 21:23:33,64,1
session_3944,home,0,2025-03-25 08:17:06,152,0
session_3945,home,0,2025-08-25 22:41:52,154,0
session_3945,product_page,1,2025-08-25 22:43:50,118,0
session_3945,cart,2,2025-08-25 22:45:56,126,3
session_3946,home,0,2025-02-21 19:25:05,153,0
session_3946,product_page,1,2025-02-21 19:27:23,138,5
session_3946,cart,2,2025-02-21 19:27:48,25,5
session_3946,checkout,3,2025-02-21 19:28:04,16,5
session_3946,confirmation,4,2025-02-21 19:29:54,110,0
session_3947,home,0,2025-05-17 11:20:38,97,0
session_3947,product_page,1,2025-05-17 11:22:23,105,0
session_3948,home,0,2025-04-07 12:46:46,30,0
session_3949,home,0,2025-02-07 18:34:19,60,0
session_3949,product_page,1,2025-02-07 18:35:02,43,0
session_3949,cart,2,2025-02-07 18:36:50,108,2
session_3949,checkout,3,2025-02-07 18:37:13,23,2
session_3949,confirmation,4,2025-02-07 18:38:56,103,0
session_3950,home,0,2025-02-09 09:29:42,73,0
session_3950,product_page,1,2025-02-09 09:31:30,108,2
session_3951,home,0,2025-03-30 03:27:25,45,0
session_3951,product_page,1,2025-03-30 03:29:38,133,0
session_3952,home,0,2025-04-23 14:45:32,43,0
session_3952,product_page,1,2025-04-23 14:45:47,15,0
session_3952,cart,2,2025-04-23 14:46:50,63,0
session_3952,checkout,3,2025-04-23 14:48:51,121,3
session_3952,confirmation,4,2025-04-23 14:50:03,72,0
session_3953,home,0,2025-05-28 02:20:43,177,0
session_3953,product_page,1,2025-05-28 02:23:12,149,4
session_3954,home,0,2025-01-20 10:11:41,42,0
session_3955,home,0,2025-01-21 08:48:05,178,0
session_3955,product_page,1,2025-01-21 08:49:31,86,4
session_3955,cart,2,2025-01-21 08:50:42,71,4
session_3955,checkout,3,2025-01-21 08:51:39,57,4
session_3955,confirmation,4,2025-01-21 08:53:07,88,0
session_3956,home,0,2025-07-09 18:33:37,133,0
session_3956,product_page,1,2025-07-09 18:36:08,151,3
session_3956,cart,2,2025-07-09 18:36:26,18,3
session_3956,checkout,3,2025-07-09 18:38:49,143,3
session_3956,confirmation,4,2025-07-09 18:39:52,63,0
session_3957,home,0,2025-08-17 07:45:53,175,0
session_3957,product_page,1,2025-08-17 07:47:13,80,0
session_3957,cart,2,2025-08-17 07:49:30,137,4
session_3957,checkout,3,2025-08-17 07:52:18,168,4
session_3957,confirmation,4,2025-08-17 07:52:38,20,0
session_3958,home,0,2025-01-24 00:20:27,17,0
session_3958,product_page,1,2025-01-24 00:22:30,123,5
session_3958,cart,2,2025-01-24 00:24:07,97,5
session_3958,checkout,3,2025-01-24 00:26:41,154,5
session_3958,confirmation,4,2025-01-24 00:28:16,95,0
session_3959,home,0,2025-02-01 19:28:33,59,0
session_3959,product_page,1,2025-02-01 19:30:15,102,3
session_3960,home,0,2025-02-08 11:19:13,116,0
session_3960,product_page,1,2025-02-08 11:20:06,53,4
session_3960,cart,2,2025-02-08 11:22:02,116,4
session_3960,checkout,3,2025-02-08 11:23:24,82,4
session_3960,confirmation,4,2025-02-08 11:24:53,89,0
session_3961,home,0,2025-06-04 16:23:06,168,0
session_3961,product_page,1,2025-06-04 16:25:06,120,2
session_3962,home,0,2025-01-23 03:44:47,161,0
session_3962,product_page,1,2025-01-23 03:46:36,109,2
session_3963,home,0,2025-02-14 23:58:44,104,0
session_3964,home,0,2025-08-25 19:18:20,62,0
session_3965,home,0,2025-01-02 09:46:03,125,0
session_3965,product_page,1,2025-01-02 09:47:51,108,4
session_3966,home,0,2025-07-27 21:27:49,111,0
session_3966,product_page,1,2025-07-27 21:28:55,66,5
session_3967,home,0,2025-06-16 22:16:09,115,0
session_3967,product_page,1,2025-06-16 22:17:57,108,2
session_3968,home,0,2025-02-13 19:49:01,170,0
session_3968,product_page,1,2025-02-13 19:49:41,40,0
session_3969,home,0,2025-01-11 06:20:04,170,0
session_3969,product_page,1,2025-01-11 06:21:22,78,0
session_3970,home,0,2025-08-25 08:13:39,48,0
session_3970,product_page,1,2025-08-25 08:14:50,71,4
session_3971,home,0,2025-08-03 01:44:55,92,0
session_3971,product_page,1,2025-08-03 01:46:17,82,0
session_3972,home,0,2025-08-14 03:13:23,69,0
session_3973,home,0,2025-03-25 21:15:52,103,0
session_3973,product_page,1,2025-03-25 21:17:42,110,0
session_3973,cart,2,2025-03-25 21:18:27,45,0
session_3973,checkout,3,2025-03-25 21:19:00,33,3
session_3973,confirmation,4,2025-03-25 21:19:36,36,0
session_3974,home,0,2025-03-24 23:51:19,130,0
session_3974,product_page,1,2025-03-24 23:53:18,119,0
session_3975,home,0,2025-04-03 18:06:25,159,0
session_3975,product_page,1,2025-04-03 18:08:33,128,4
session_3976,home,0,2025-01-09 02:32:29,116,0
session_3976,product_page,1,2025-01-09 02:33:14,45,0
session_3977,home,0,2025-08-06 12:38:49,25,0
session_3977,product_page,1,2025-08-06 12:41:33,164,0
session_3978,home,0,2025-08-19 01:10:36,171,0
session_3978,product_page,1,2025-08-19 01:11:28,52,0
session_3978,cart,2,2025-08-19 01:11:51,23,0
session_3978,checkout,3,2025-08-19 01:14:49,178,3
session_3978,confirmation,4,2025-08-19 01:15:34,45,0
session_3979,home,0,2025-04-04 10:44:08,159,0
session_3979,product_page,1,2025-04-04 10:45:25,77,0
session_3980,home,0,2025-07-20 18:13:59,135,0
session_3981,home,0,2025-05-11 22:50:34,107,0
session_3982,home,0,2025-05-08 16:10:45,169,0
session_3982,product_page,1,2025-05-08 16:12:28,103,4
session_3983,home,0,2025-07-08 17:25:31,115,0
session_3983,product_page,1,2025-07-08 17:26:10,39,3
session_3984,home,0,2025-08-30 18:56:52,59,0
session_3984,product_page,1,2025-08-30 18:58:53,121,5
session_3985,home,0,2025-07-09 08:02:39,121,0
session_3985,product_page,1,2025-07-09 08:03:41,62,3
session_3985,cart,2,2025-07-09 08:05:15,94,3
session_3985,checkout,3,2025-07-09 08:05:48,33,3
session_3985,confirmation,4,2025-07-09 08:07:12,84,0
session_3986,home,0,2025-01-15 09:01:46,180,0
session_3986,product_page,1,2025-01-15 09:03:50,124,5
session_3987,home,0,2025-01-08 16:47:12,27,0
session_3987,product_page,1,2025-01-08 16:48:25,73,4
session_3988,home,0,2025-05-29 13:19:44,116,0
session_3988,product_page,1,2025-05-29 13:20:40,56,3
session_3988,cart,2,2025-05-29 13:21:28,48,3
session_3988,checkout,3,2025-05-29 13:22:57,89,3
session_3988,confirmation,4,2025-05-29 13:23:55,58,0
session_3989,home,0,2025-05-12 17:57:05,30,0
session_3989,product_page,1,2025-05-12 17:59:21,136,3
session_3990,home,0,2025-02-19 19:31:26,42,0
session_3990,product_page,1,2025-02-19 19:33:18,112,3
session_3990,cart,2,2025-02-19 19:35:33,135,3
session_3991,home,0,2025-05-01 05:45:54,162,0
session_3991,product_page,1,2025-05-01 05:47:40,106,0
session_3992,home,0,2025-06-18 10:52:19,171,0
session_3992,product_page,1,2025-06-18 10:53:57,98,0
session_3992,cart,2,2025-06-18 10:56:47,170,2
session_3992,checkout,3,2025-06-18 10:58:53,126,2
session_3992,confirmation,4,2025-06-18 10:59:48,55,0
session_3993,home,0,2025-01-27 23:31:21,29,0
session_3993,product_page,1,2025-01-27 23:31:38,17,3
session_3994,home,0,2025-03-21 20:38:11,25,0
session_3994,product_page,1,2025-03-21 20:40:29,138,2
session_3994,cart,2,2025-03-21 20:42:03,94,2
session_3994,checkout,3,2025-03-21 20:44:46,163,2
session_3994,confirmation,4,2025-03-21 20:45:59,73,0
session_3995,home,0,2025-04-26 13:15:56,86,0
session_3995,product_page,1,2025-04-26 13:18:14,138,3
session_3996,home,0,2025-08-08 05:08:25,77,0
session_3997,home,0,2025-04-05 21:06:27,172,0
session_3997,product_page,1,2025-04-05 21:09:11,164,4
session_3998,home,0,2025-08-01 02:35:17,20,0
session_3998,product_page,1,2025-08-01 02:36:08,51,0
session_3999,home,0,2025-08-16 08:55:09,126,0
session_3999,product_page,1,2025-08-16 08:56:51,102,3
session_4000,home,0,2025-02-06 02:01:45,52,0
session_4001,home,0,2025-05-22 06:16:06,122,0
session_4002,home,0,2025-05-22 09:00:30,71,0
session_4002,product_page,1,2025-05-22 09:03:23,173,2
session_4003,home,0,2025-02-03 01:58:11,154,0
session_4003,product_page,1,2025-02-03 01:59:55,104,3
session_4004,home,0,2025-06-20 04:16:10,32,0
session_4004,product_page,1,2025-06-20 04:18:46,156,3
session_4004,cart,2,2025-06-20 04:21:30,164,3
session_4004,checkout,3,2025-06-20 04:22:32,62,3
session_4004,confirmation,4,2025-06-20 04:22:49,17,0
session_4005,home,0,2025-04-25 03:18:43,122,0
session_4006,home,0,2025-02-25 21:45:05,133,0
session_4006,product_page,1,2025-02-25 21:47:40,155,4
session_4006,cart,2,2025-02-25 21:49:35,115,4
session_4006,checkout,3,2025-02-25 21:52:16,161,4
session_4007,home,0,2025-02-28 15:34:45,47,0
session_4007,product_page,1,2025-02-28 15:37:07,142,2
session_4007,cart,2,2025-02-28 15:39:36,149,2
session_4007,checkout,3,2025-02-28 15:41:41,125,2
session_4007,confirmation,4,2025-02-28 15:44:13,152,0
session_4008,home,0,2025-01-08 05:10:22,20,0
session_4008,product_page,1,2025-01-08 05:10:37,15,3
session_4009,home,0,2025-07-05 08:14:42,80,0
session_4009,product_page,1,2025-07-05 08:16:59,137,3
session_4010,home,0,2025-01-09 01:23:02,17,0
session_4010,product_page,1,2025-01-09 01:25:29,147,4
session_4010,cart,2,2025-01-09 01:25:45,16,4
session_4011,home,0,2025-02-07 09:16:56,41,0
session_4012,home,0,2025-02-26 11:09:54,154,0
session_4012,product_page,1,2025-02-26 11:11:34,100,1
session_4013,home,0,2025-06-02 12:17:04,159,0
session_4014,home,0,2025-04-15 10:33:19,57,0
session_4014,product_page,1,2025-04-15 10:36:03,164,4
session_4014,cart,2,2025-04-15 10:38:30,147,4
session_4014,checkout,3,2025-04-15 10:41:06,156,4
session_4014,confirmation,4,2025-04-15 10:42:53,107,0
session_4015,home,0,2025-02-17 23:39:02,141,0
session_4015,product_page,1,2025-02-17 23:40:44,102,0
session_4016,home,0,2025-01-13 09:08:30,115,0
session_4017,home,0,2025-05-18 16:14:26,179,0
session_4017,product_page,1,2025-05-18 16:16:00,94,0
session_4018,home,0,2025-03-16 21:42:39,69,0
session_4019,home,0,2025-05-12 10:57:42,46,0
session_4019,product_page,1,2025-05-12 11:00:06,144,0
session_4020,home,0,2025-05-13 09:22:55,176,0
session_4020,product_page,1,2025-05-13 09:25:07,132,1
session_4021,home,0,2025-04-02 10:40:45,98,0
session_4021,product_page,1,2025-04-02 10:41:59,74,5
session_4022,home,0,2025-03-31 00:52:01,93,0
session_4022,product_page,1,2025-03-31 00:53:59,118,0
session_4023,home,0,2025-03-29 23:14:25,163,0
session_4023,product_page,1,2025-03-29 23:16:07,102,0
session_4023,cart,2,2025-03-29 23:17:10,63,5
session_4023,checkout,3,2025-03-29 23:19:37,147,5
session_4023,confirmation,4,2025-03-29 23:21:29,112,0
session_4024,home,0,2025-08-07 08:09:22,99,0
session_4024,product_page,1,2025-08-07 08:12:15,173,4
session_4024,cart,2,2025-08-07 08:13:12,57,4
session_4024,checkout,3,2025-08-07 08:16:05,173,4
session_4024,confirmation,4,2025-08-07 08:17:49,104,0
session_4025,home,0,2025-01-16 03:42:53,15,0
session_4025,product_page,1,2025-01-16 03:43:46,53,0
session_4025,cart,2,2025-01-16 03:44:08,22,4
session_4025,checkout,3,2025-01-16 03:46:49,161,4
session_4025,confirmation,4,2025-01-16 03:47:19,30,0
session_4026,home,0,2025-07-25 15:39:18,49,0
session_4026,product_page,1,2025-07-25 15:41:13,115,4
session_4026,cart,2,2025-07-25 15:42:10,57,4
session_4026,checkout,3,2025-07-25 15:42:27,17,4
session_4026,confirmation,4,2025-07-25 15:43:22,55,0
session_4027,home,0,2025-06-13 12:31:55,178,0
session_4027,product_page,1,2025-06-13 12:34:24,149,4
session_4028,home,0,2025-08-25 02:46:01,128,0
session_4028,product_page,1,2025-08-25 02:48:40,159,3
session_4029,home,0,2025-07-28 00:49:45,110,0
session_4029,product_page,1,2025-07-28 00:51:53,128,0
session_4030,home,0,2025-02-09 16:01:41,168,0
session_4030,product_page,1,2025-02-09 16:02:42,61,5
session_4030,cart,2,2025-02-09 16:03:53,71,5
session_4030,checkout,3,2025-02-09 16:04:20,27,5
session_4030,confirmation,4,2025-02-09 16:05:56,96,0
session_4031,home,0,2025-03-20 06:32:23,27,0
session_4031,product_page,1,2025-03-20 06:35:03,160,1
session_4032,home,0,2025-06-09 01:24:59,151,0
session_4032,product_page,1,2025-06-09 01:27:37,158,5
session_4033,home,0,2025-03-08 22:09:15,136,0
session_4034,home,0,2025-08-09 14:46:44,76,0
session_4034,product_page,1,2025-08-09 14:48:59,135,3
session_4035,home,0,2025-04-14 03:15:57,151,0
session_4035,product_page,1,2025-04-14 03:16:24,27,3
session_4035,cart,2,2025-04-14 03:16:53,29,3
session_4035,checkout,3,2025-04-14 03:18:00,67,3
session_4035,confirmation,4,2025-04-14 03:19:25,85,0
session_4036,home,0,2025-01-10 20:12:28,67,0
session_4036,product_page,1,2025-01-10 20:14:11,103,5
session_4037,home,0,2025-07-02 01:45:14,35,0
session_4037,product_page,1,2025-07-02 01:45:34,20,0
session_4038,home,0,2025-02-23 13:56:00,23,0
session_4038,product_page,1,2025-02-23 13:58:53,173,0
session_4038,cart,2,2025-02-23 13:59:15,22,5
session_4039,home,0,2025-07-03 13:50:07,111,0
session_4039,product_page,1,2025-07-03 13:51:30,83,3
session_4040,home,0,2025-04-06 02:05:28,88,0
session_4040,product_page,1,2025-04-06 02:08:12,164,5
session_4041,home,0,2025-05-18 20:06:05,156,0
session_4041,product_page,1,2025-05-18 20:07:27,82,3
session_4041,cart,2,2025-05-18 20:08:29,62,3
session_4041,checkout,3,2025-05-18 20:09:09,40,3
session_4041,confirmation,4,2025-05-18 20:11:05,116,0
session_4042,home,0,2025-02-17 15:24:55,110,0
session_4042,product_page,1,2025-02-17 15:26:06,71,3
session_4042,cart,2,2025-02-17 15:27:52,106,3
session_4042,checkout,3,2025-02-17 15:29:23,91,3
session_4042,confirmation,4,2025-02-17 15:31:53,150,0
session_4043,home,0,2025-06-03 13:52:45,39,0
session_4043,product_page,1,2025-06-03 13:53:36,51,0
session_4043,cart,2,2025-06-03 13:55:30,114,2
session_4043,checkout,3,2025-06-03 13:56:30,60,2
session_4043,confirmation,4,2025-06-03 13:57:12,42,0
session_4044,home,0,2025-02-18 05:55:54,61,0
session_4044,product_page,1,2025-02-18 05:56:56,62,2
session_4044,cart,2,2025-02-18 05:59:38,162,2
session_4044,checkout,3,2025-02-18 06:00:19,41,2
session_4044,confirmation,4,2025-02-18 06:00:44,25,0
session_4045,home,0,2025-04-30 15:57:07,17,0
session_4045,product_page,1,2025-04-30 15:57:56,49,3
session_4046,home,0,2025-05-12 02:52:51,108,0
session_4046,product_page,1,2025-05-12 02:53:30,39,0
session_4047,home,0,2025-08-21 10:53:12,149,0
session_4047,product_page,1,2025-08-21 10:54:38,86,2
session_4048,home,0,2025-03-28 08:09:25,86,0
session_4048,product_page,1,2025-03-28 08:12:00,155,4
session_4048,cart,2,2025-03-28 08:12:24,24,4
session_4049,home,0,2025-07-10 14:03:26,124,0
session_4050,home,0,2025-03-12 16:07:02,29,0
session_4050,product_page,1,2025-03-12 16:09:22,140,3
session_4050,cart,2,2025-03-12 16:10:16,54,3
session_4050,checkout,3,2025-03-12 16:13:14,178,3
session_4050,confirmation,4,2025-03-12 16:16:05,171,0
session_4051,home,0,2025-05-12 05:12:43,43,0
session_4051,product_page,1,2025-05-12 05:14:51,128,0
session_4052,home,0,2025-01-27 11:43:19,52,0
session_4053,home,0,2025-07-19 20:59:42,31,0
session_4053,product_page,1,2025-07-19 20:59:58,16,5
session_4053,cart,2,2025-07-19 21:02:17,139,5
session_4053,checkout,3,2025-07-19 21:04:06,109,5
session_4053,confirmation,4,2025-07-19 21:05:50,104,0
session_4054,home,0,2025-05-27 22:56:03,131,0
session_4055,home,0,2025-04-01 23:58:24,117,0
session_4055,product_page,1,2025-04-02 00:00:56,152,4
session_4056,home,0,2025-04-04 14:14:26,74,0
session_4056,product_page,1,2025-04-04 14:14:59,33,0
session_4056,cart,2,2025-04-04 14:16:28,89,0
session_4056,checkout,3,2025-04-04 14:18:37,129,3
session_4056,confirmation,4,2025-04-04 14:19:40,63,0
session_4057,home,0,2025-03-26 06:31:21,23,0
session_4058,home,0,2025-07-25 01:18:41,28,0
session_4058,product_page,1,2025-07-25 01:21:20,159,4
session_4059,home,0,2025-01-01 05:13:22,98,0
session_4059,product_page,1,2025-01-01 05:15:59,157,4
session_4060,home,0,2025-01-22 20:42:34,82,0
session_4060,product_page,1,2025-01-22 20:44:49,135,3
session_4061,home,0,2025-01-23 22:39:33,50,0
session_4061,product_page,1,2025-01-23 22:39:51,18,0
session_4061,cart,2,2025-01-23 22:41:09,78,0
session_4062,home,0,2025-07-28 00:28:46,56,0
session_4062,product_page,1,2025-07-28 00:31:36,170,0
session_4063,home,0,2025-04-27 17:12:19,145,0
session_4063,product_page,1,2025-04-27 17:12:44,25,0
session_4064,home,0,2025-06-10 02:53:32,103,0
session_4064,product_page,1,2025-06-10 02:55:07,95,0
session_4064,cart,2,2025-06-10 02:55:53,46,5
session_4064,checkout,3,2025-06-10 02:58:24,151,5
session_4064,confirmation,4,2025-06-10 02:58:58,34,0
session_4065,home,0,2025-01-16 12:54:40,101,0
session_4065,product_page,1,2025-01-16 12:56:00,80,0
session_4066,home,0,2025-06-19 02:47:52,104,0
session_4067,home,0,2025-06-11 04:04:28,90,0
session_4067,product_page,1,2025-06-11 04:05:36,68,1
session_4068,home,0,2025-03-02 20:21:10,129,0
session_4069,home,0,2025-07-01 21:02:29,79,0
session_4069,product_page,1,2025-07-01 21:03:08,39,0
session_4070,home,0,2025-01-07 13:54:40,79,0
session_4070,product_page,1,2025-01-07 13:55:18,38,0
session_4070,cart,2,2025-01-07 13:57:42,144,4
session_4070,checkout,3,2025-01-07 14:00:31,169,4
session_4070,confirmation,4,2025-01-07 14:03:16,165,0
session_4071,home,0,2025-05-31 05:28:19,101,0
session_4072,home,0,2025-02-23 15:48:06,128,0
session_4073,home,0,2025-08-19 22:20:28,151,0
session_4074,home,0,2025-06-15 01:56:12,86,0
session_4074,product_page,1,2025-06-15 01:58:02,110,0
session_4074,cart,2,2025-06-15 01:59:50,108,0
session_4074,checkout,3,2025-06-15 02:01:46,116,3
session_4074,confirmation,4,2025-06-15 02:02:25,39,0
session_4075,home,0,2025-05-03 20:31:47,20,0
session_4075,product_page,1,2025-05-03 20:34:38,171,2
session_4075,cart,2,2025-05-03 20:36:46,128,2
session_4076,home,0,2025-04-21 13:56:12,51,0
session_4076,product_page,1,2025-04-21 13:58:25,133,0
session_4077,home,0,2025-06-29 20:35:48,136,0
session_4077,product_page,1,2025-06-29 20:38:15,147,1
session_4078,home,0,2025-01-08 21:57:42,65,0
session_4078,product_page,1,2025-01-08 22:00:20,158,1
session_4078,cart,2,2025-01-08 22:02:10,110,1
session_4079,home,0,2025-08-13 09:13:49,18,0
session_4079,product_page,1,2025-08-13 09:15:45,116,5
session_4080,home,0,2025-03-23 11:50:46,16,0
session_4080,product_page,1,2025-03-23 11:53:18,152,0
session_4080,cart,2,2025-03-23 11:54:15,57,4
session_4080,checkout,3,2025-03-23 11:57:11,176,4
session_4080,confirmation,4,2025-03-23 11:58:27,76,0
session_4081,home,0,2025-06-01 20:31:11,170,0
session_4082,home,0,2025-02-22 13:37:25,84,0
session_4082,product_page,1,2025-02-22 13:37:52,27,3
session_4083,home,0,2025-06-24 07:14:28,46,0
session_4083,product_page,1,2025-06-24 07:15:16,48,0
session_4084,home,0,2025-04-05 19:35:26,94,0
session_4084,product_page,1,2025-04-05 19:38:13,167,2
